movies_name,movies_genre,movies_release_date,movies_run_time,movies_poster,movies_poster_url,movies_director,movies_starring_name
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Segun Arinze
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Adebukola Oladipupo
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Ikechukwu Onunaku
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Kemi Lala Akindoju
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Omawumi
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Sambasa Nzeribe
�l�t?r�,Crime drama,2-Oct-20,"1 hour, 46 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Oloture.jpg/220px-Oloture.jpg,https://en.wikipedia.org/wiki/File:Oloture.jpg,Kenneth Gyang,Daniel Etim Effiong
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Nawazuddin Siddiqui
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Nassar
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Sanjay Narvekar
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Shweta Basu Prasad
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Sameer Khakhar
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Uday Mahesh
Serious Men,Drama,2-Oct-20,"1 hour, 54 min.",https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Serious_Men_film_poster.jpg/220px-Serious_Men_film_poster.jpg,https://en.wikipedia.org/wiki/File:Serious_Men_film_poster.jpg,Sudhir Mishra,Manu Joseph
The Binding,Drama,2-Oct-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Il_legame_xlg.jpg/220px-Il_legame_xlg.jpg,https://en.wikipedia.org/wiki/File:Il_legame_xlg.jpg,N/A,Riccardo Scamarcio
The Binding,Drama,2-Oct-20,"1 hour, 33 min.",https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Il_legame_xlg.jpg/220px-Il_legame_xlg.jpg,https://en.wikipedia.org/wiki/File:Il_legame_xlg.jpg,N/A,M�a Maestro
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Gregory Diaz IV
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Sarah Gadon
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,"Cliff ""Method Man"" Smith"
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Shea Whigham
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Polidori
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Coco Jones
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,"Joel ""The Kid Mero"" Martinez"
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Chris Redd
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Vladimir Caamaño
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Jeremie Harris
Vampires vs. the Bronx,Horror comedy,2-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/b/b2/Vampires_vs._the_Bronx.png,https://en.wikipedia.org/wiki/File:Vampires_vs._the_Bronx.png,N/A,Zoe Saldana
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Moisés Arizmendi
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Fernando Becerril
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Juan Martín Jauregui
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Verónica Langer
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Mauricio Ochmann
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Esmeralda Pimentel
You've Got This,Romantic comedy,2-Oct-20,"1 hour, 51 min.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/You%27ve_Got_This.jpg/220px-You%27ve_Got_This.jpg,https://en.wikipedia.org/wiki/File:You%27ve_Got_This.jpg,N/A,Tiaré Scanda
Hubie Halloween,Comedy,7-Oct-20,"1 hour, 43 min.",https://upload.wikimedia.org/wikipedia/en/4/4b/Hubie_Halloween_poster.png,https://en.wikipedia.org/wiki/File:Hubie_Halloween_poster.png,Steven Brill,N/A
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Yami Gautam
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Vikrant Massey
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Mansi Sharma
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Suhail Nayyar
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Rajiv Gupta
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Ayesha Raza Mishra
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Deepak Chadha
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Isha Talwar
Ginny Weds Sunny,Romantic comedy,9-Oct-20,"2 hours, 5 min.",https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Ginny_Weds_Sunny_film_poster.jpg/220px-Ginny_Weds_Sunny_film_poster.jpg,https://en.wikipedia.org/wiki/File:Ginny_Weds_Sunny_film_poster.jpg,N/A,Mazel Vyas
The 40-Year-Old Version,Comedy,9-Oct-20,"2 hours, 4 min.",https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/The_40_Year_Old_Version.jpeg/220px-The_40_Year_Old_Version.jpeg,https://en.wikipedia.org/wiki/File:The_40_Year_Old_Version.jpeg,Radha Blank,Radha Blank
The 40-Year-Old Version,Comedy,9-Oct-20,"2 hours, 4 min.",https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/The_40_Year_Old_Version.jpeg/220px-The_40_Year_Old_Version.jpeg,https://en.wikipedia.org/wiki/File:The_40_Year_Old_Version.jpeg,Radha Blank,Reed Birney
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Tamara Smart
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Oona Laurence
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Indya Moore
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Tom Felton
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Ricky He
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Cameron Bancroft
A Babysitter's Guide to Monster Hunting,Comedy,15-Oct-20,"1 hour, 38 min.",https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Babysitter%27s_Guide_to_Monster_Hunting.jpg/220px-A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,https://en.wikipedia.org/wiki/File:A_Babysitter%27s_Guide_to_Monster_Hunting.jpg,Rachel Talalay,Mithila Palkar
Love Like the Falling Rain,Drama,15-Oct-20,"1 hour, 26 min.",https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Love_Like_the_Falling_Rain.jpg/220px-Love_Like_the_Falling_Rain.jpg,https://en.wikipedia.org/wiki/File:Love_Like_the_Falling_Rain.jpg,N/A,N/A
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Sacha Baron Cohen
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Abbie Hoffman
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Eddie Redmayne
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Tom Hayden
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Alex Sharp
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Rennie Davis
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Jeremy Strong
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Jerry Rubin
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,John Carroll Lynch
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,David Dellinger
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Noah Robbins
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Lee Weiner
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Daniel Flaherty
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,John Froines
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,John Froines
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Yahya Abdul-Mateen II as Bobby Seale, National Chairman of the Black Panther Party and eighth defendant"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Kelvin Harrison Jr. as Fred Hampton, Chairman of Illinois Chapter Black Panther Party"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Mark Rylance as William Kunstler, Defense Counsel, co-founder of the Center for Constitutional Rights (CCR), board member of the American Civil Liberties Union (ACLU), and active member of the National Lawyers Guild."
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Ben Shenkman as Leonard Weinglass, Defense Counsel"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Joseph Gordon-Levitt as Richard Schultz, Federal Prosecutor"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"J. C. MacKenzie as Tom Foran, Federal Prosecutor"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Frank Langella as Judge Julius Hoffman
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Michael Keaton as Ramsey Clark, Attorney General of the United States during the riots"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"John Doman as John N. Mitchell, Attorney General of the United States during the trial"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Wayne Duvall as Paul DeLuca, assigned to survey Rennie Davis during the protests"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Caitlin FitzGerald as Daphne O'Connor, FBI agent assigned to Jerry Rubin, in order to infiltrate the protests"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"Max Adler as Officer Stan Wojohowski, undercover police officer"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,"C. J. Wilson as Sergeant Scott Scibelli, undercover police officer"
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Alice Kremelberg as Bernardine
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Damian Young as Howard Ackerman
The Trial of the Chicago 7,Drama,16-Oct-20,"2 hours, 10 min.",https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/TrialChicago7poster.jpeg/220px-TrialChicago7poster.jpeg,https://en.wikipedia.org/wiki/File:TrialChicago7poster.jpeg,Aaron Sorkin,Alan Metoskie as Allen Ginsberg
Rebecca,Romantic,21-Oct-20,"2 hours, 3 min.",https://upload.wikimedia.org/wikipedia/en/a/ae/Rebecca_poster.jpeg,https://en.wikipedia.org/wiki/File:Rebecca_poster.jpeg,Ben Wheatley,Lily James
Rebecca,Romantic,21-Oct-20,"2 hours, 3 min.",https://upload.wikimedia.org/wikipedia/en/a/ae/Rebecca_poster.jpeg,https://en.wikipedia.org/wiki/File:Rebecca_poster.jpeg,Ben Wheatley,Armie Hammer
Rebecca,Romantic,21-Oct-20,"2 hours, 3 min.",https://upload.wikimedia.org/wikipedia/en/a/ae/Rebecca_poster.jpeg,https://en.wikipedia.org/wiki/File:Rebecca_poster.jpeg,Ben Wheatley,Kristin Scott Thomas
Rebecca,Romantic,21-Oct-20,"2 hours, 3 min.",https://upload.wikimedia.org/wikipedia/en/a/ae/Rebecca_poster.jpeg,https://en.wikipedia.org/wiki/File:Rebecca_poster.jpeg,Ben Wheatley,Mrs. Danvers
